"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TUR","GGEXP","TOT","PC_GDP","A","2008",36.3365862982469,
"TUR","GGEXP","TOT","PC_GDP","A","2009",43.1110301496977,
"TUR","GGEXP","TOT","PC_GDP","A","2010",40.2419356459247,
"TUR","GGEXP","TOT","PC_GDP","A","2011",37.373516333397,
"GBR","GGEXP","TOT","PC_GDP","A","1997",38.6504400738889,
"GBR","GGEXP","TOT","PC_GDP","A","1998",38.0578448728212,
"GBR","GGEXP","TOT","PC_GDP","A","1999",37.9806713456989,
"GBR","GGEXP","TOT","PC_GDP","A","2000",37.7879614779752,
"GBR","GGEXP","TOT","PC_GDP","A","2001",39.0914313615784,
"GBR","GGEXP","TOT","PC_GDP","A","2002",39.9923465769664,
"GBR","GGEXP","TOT","PC_GDP","A","2003",41.1570259044805,
"GBR","GGEXP","TOT","PC_GDP","A","2004",42.2844426809826,
"GBR","GGEXP","TOT","PC_GDP","A","2005",42.7307808523336,
"GBR","GGEXP","TOT","PC_GDP","A","2006",42.8870626039726,
"GBR","GGEXP","TOT","PC_GDP","A","2007",42.7864011539656,
"GBR","GGEXP","TOT","PC_GDP","A","2008",46.568070350231,
"GBR","GGEXP","TOT","PC_GDP","A","2009",49.5974697908835,
"GBR","GGEXP","TOT","PC_GDP","A","2010",48.7300938318843,
"GBR","GGEXP","TOT","PC_GDP","A","2011",46.7485242176501,
"GBR","GGEXP","TOT","PC_GDP","A","2012",46.6916244348321,
"GBR","GGEXP","TOT","PC_GDP","A","2013",44.9639153658119,
"USA","GGEXP","TOT","PC_GDP","A","1970",34.0122169304498,
"USA","GGEXP","TOT","PC_GDP","A","1971",34.3009325466487,
"USA","GGEXP","TOT","PC_GDP","A","1972",34.1289985020847,
"USA","GGEXP","TOT","PC_GDP","A","1973",33.0160183514881,
"USA","GGEXP","TOT","PC_GDP","A","1974",34.1787484060497,
"USA","GGEXP","TOT","PC_GDP","A","1975",36.4771514154287,
"USA","GGEXP","TOT","PC_GDP","A","1976",35.0205875946095,
"USA","GGEXP","TOT","PC_GDP","A","1977",34.0795637097899,
"USA","GGEXP","TOT","PC_GDP","A","1978",33.2866270526116,
"USA","GGEXP","TOT","PC_GDP","A","1979",33.1318245247314,
"USA","GGEXP","TOT","PC_GDP","A","1980",34.914873511138,
"USA","GGEXP","TOT","PC_GDP","A","1981",35.0845667147105,
"USA","GGEXP","TOT","PC_GDP","A","1982",37.2836578633545,
"USA","GGEXP","TOT","PC_GDP","A","1983",37.3176436181485,
"USA","GGEXP","TOT","PC_GDP","A","1984",36.1604061481533,
"USA","GGEXP","TOT","PC_GDP","A","1985",36.7199143080759,
"USA","GGEXP","TOT","PC_GDP","A","1986",37.1306415578559,
"USA","GGEXP","TOT","PC_GDP","A","1987",36.8772069088503,
"USA","GGEXP","TOT","PC_GDP","A","1988",36.0165547576271,
"USA","GGEXP","TOT","PC_GDP","A","1989",36.0917426944163,
"USA","GGEXP","TOT","PC_GDP","A","1990",37.0259895788824,
"USA","GGEXP","TOT","PC_GDP","A","1991",37.8751168399702,
"USA","GGEXP","TOT","PC_GDP","A","1992",38.7045614522291,
"USA","GGEXP","TOT","PC_GDP","A","1993",38.1426306471642,
"USA","GGEXP","TOT","PC_GDP","A","1994",37.1849514725832,
"USA","GGEXP","TOT","PC_GDP","A","1995",37.1185898857786,
"USA","GGEXP","TOT","PC_GDP","A","1996",36.4231332037316,
"USA","GGEXP","TOT","PC_GDP","A","1997",35.3061823090277,
"USA","GGEXP","TOT","PC_GDP","A","1998",34.4338447699503,
"USA","GGEXP","TOT","PC_GDP","A","1999",34.0088383524708,
"USA","GGEXP","TOT","PC_GDP","A","2000",33.6711756275949,
"USA","GGEXP","TOT","PC_GDP","A","2001",34.9476794192787,
"USA","GGEXP","TOT","PC_GDP","A","2002",36.0181276015681,
"USA","GGEXP","TOT","PC_GDP","A","2003",36.5635970799267,
"USA","GGEXP","TOT","PC_GDP","A","2004",36.3089298772262,
"USA","GGEXP","TOT","PC_GDP","A","2005",36.4042824784939,
"USA","GGEXP","TOT","PC_GDP","A","2006",36.1446772664444,
"USA","GGEXP","TOT","PC_GDP","A","2007",36.9024429749748,
"USA","GGEXP","TOT","PC_GDP","A","2008",38.951177497941,
"USA","GGEXP","TOT","PC_GDP","A","2009",42.9050210285379,
"USA","GGEXP","TOT","PC_GDP","A","2010",42.5924121640387,
"USA","GGEXP","TOT","PC_GDP","A","2011",41.4858403113921,
"USA","GGEXP","TOT","PC_GDP","A","2012",40.0758395961666,
"USA","GGEXP","TOT","PC_GDP","A","2013",38.9586798412469,
"EST","GGEXP","TOT","PC_GDP","A","2000",36.3520273806997,
"EST","GGEXP","TOT","PC_GDP","A","2001",35.064080603523,
"EST","GGEXP","TOT","PC_GDP","A","2002",36.050394656952,
"EST","GGEXP","TOT","PC_GDP","A","2003",35.151477572317,
"EST","GGEXP","TOT","PC_GDP","A","2004",34.308988983957,
"EST","GGEXP","TOT","PC_GDP","A","2005",33.9468847393516,
"EST","GGEXP","TOT","PC_GDP","A","2006",33.8655391958562,
"EST","GGEXP","TOT","PC_GDP","A","2007",34.2352767382312,
"EST","GGEXP","TOT","PC_GDP","A","2008",39.7456722569771,
"EST","GGEXP","TOT","PC_GDP","A","2009",45.6783822263192,
"EST","GGEXP","TOT","PC_GDP","A","2010",40.3893882991914,
"EST","GGEXP","TOT","PC_GDP","A","2011",37.4096377229396,
"EST","GGEXP","TOT","PC_GDP","A","2012",38.9302916856186,
"EST","GGEXP","TOT","PC_GDP","A","2013",38.3247829985511,
"ISR","GGEXP","TOT","PC_GDP","A","1995",50.6039350428442,
"ISR","GGEXP","TOT","PC_GDP","A","1996",50.5290742224189,
"ISR","GGEXP","TOT","PC_GDP","A","1997",49.5580789980596,
"ISR","GGEXP","TOT","PC_GDP","A","1998",51.8505467941277,
"ISR","GGEXP","TOT","PC_GDP","A","1999",50.453151100035,
"ISR","GGEXP","TOT","PC_GDP","A","2000",48.1524968946278,
"ISR","GGEXP","TOT","PC_GDP","A","2001",50.1680578394171,
"ISR","GGEXP","TOT","PC_GDP","A","2002",51.4717100208209,
"ISR","GGEXP","TOT","PC_GDP","A","2003",50.2833283448572,
"ISR","GGEXP","TOT","PC_GDP","A","2004",47.0151094446702,
"ISR","GGEXP","TOT","PC_GDP","A","2005",45.9369120584174,
"ISR","GGEXP","TOT","PC_GDP","A","2006",44.5776249234616,
"ISR","GGEXP","TOT","PC_GDP","A","2007",42.5915558599553,
"ISR","GGEXP","TOT","PC_GDP","A","2008",42.3136498812473,
"ISR","GGEXP","TOT","PC_GDP","A","2009",42.3770390951905,
"ISR","GGEXP","TOT","PC_GDP","A","2010",41.6259462480664,
"ISR","GGEXP","TOT","PC_GDP","A","2011",41.0380071574865,
"ISR","GGEXP","TOT","PC_GDP","A","2012",41.479640369129,
"ISR","GGEXP","TOT","PC_GDP","A","2013",41.4601639868979,
"ISR","GGEXP","TOT","PC_GDP","A","2014",41.2058506919261,
"RUS","GGEXP","TOT","PC_GDP","A","2005",34.1538875097927,
"RUS","GGEXP","TOT","PC_GDP","A","2006",32.3963025368603,
"RUS","GGEXP","TOT","PC_GDP","A","2007",35.2588505777328,
"RUS","GGEXP","TOT","PC_GDP","A","2008",34.3642023916884,
"RUS","GGEXP","TOT","PC_GDP","A","2009",41.4195586797349,
"RUS","GGEXP","TOT","PC_GDP","A","2010",39.2619877863913,
"RUS","GGEXP","TOT","PC_GDP","A","2011",36.3372822145978,
"RUS","GGEXP","TOT","PC_GDP","A","2012",37.7007631581677,
"RUS","GGEXP","TOT","PC_GDP","A","2013",38.7373175161751,
"SVN","GGEXP","TOT","PC_GDP","A","1999",45.823562087022,
"SVN","GGEXP","TOT","PC_GDP","A","2000",46.1411165079619,
"SVN","GGEXP","TOT","PC_GDP","A","2001",46.9512365245378,
"SVN","GGEXP","TOT","PC_GDP","A","2002",45.830562315827,
"SVN","GGEXP","TOT","PC_GDP","A","2003",45.8134216421545,
"SVN","GGEXP","TOT","PC_GDP","A","2004",45.3210203558019,
"SVN","GGEXP","TOT","PC_GDP","A","2005",44.8806566620818,
"SVN","GGEXP","TOT","PC_GDP","A","2006",44.1956965816923,
"SVN","GGEXP","TOT","PC_GDP","A","2007",42.1582022832457,
"SVN","GGEXP","TOT","PC_GDP","A","2008",43.9675014143166,
"SVN","GGEXP","TOT","PC_GDP","A","2009",48.4628465252086,
"SVN","GGEXP","TOT","PC_GDP","A","2010",49.1813928059443,
"SVN","GGEXP","TOT","PC_GDP","A","2011",49.7777012871209,
"SVN","GGEXP","TOT","PC_GDP","A","2012",48.1246538804706,
"SVN","GGEXP","TOT","PC_GDP","A","2013",60.0942923575512,
