"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","GDP","TOT","USD_CAP","A","1982",9593.301992,"E"
"GRC","GDP","TOT","USD_CAP","A","1983",9807.4231,"E"
"GRC","GDP","TOT","USD_CAP","A","1984",10308.327452,"E"
"GRC","GDP","TOT","USD_CAP","A","1985",10863.390428,"E"
"GRC","GDP","TOT","USD_CAP","A","1986",11103.102505,"E"
"GRC","GDP","TOT","USD_CAP","A","1987",11091.342641,"E"
"GRC","GDP","TOT","USD_CAP","A","1988",11928.954445,"E"
"GRC","GDP","TOT","USD_CAP","A","1989",12796.135665,"E"
"GRC","GDP","TOT","USD_CAP","A","1990",13176.638729,"E"
"GRC","GDP","TOT","USD_CAP","A","1991",13919.496558,"E"
"GRC","GDP","TOT","USD_CAP","A","1992",14232.269077,"E"
"GRC","GDP","TOT","USD_CAP","A","1993",14259.121932,"E"
"GRC","GDP","TOT","USD_CAP","A","1994",14786.74079,"E"
"GRC","GDP","TOT","USD_CAP","A","1995",15371.103658,
"GRC","GDP","TOT","USD_CAP","A","1996",16051.732193,
"GRC","GDP","TOT","USD_CAP","A","1997",17072.293532,
"GRC","GDP","TOT","USD_CAP","A","1998",17640.182071,
"GRC","GDP","TOT","USD_CAP","A","1999",18265.367044,
"GRC","GDP","TOT","USD_CAP","A","2000",19344.167538,
"GRC","GDP","TOT","USD_CAP","A","2001",20895.238211,
"GRC","GDP","TOT","USD_CAP","A","2002",22718.60132,
"GRC","GDP","TOT","USD_CAP","A","2003",23804.106951,
"GRC","GDP","TOT","USD_CAP","A","2004",25432.348932,
"GRC","GDP","TOT","USD_CAP","A","2005",25396.158905,
"GRC","GDP","TOT","USD_CAP","A","2006",28290.1966,
"GRC","GDP","TOT","USD_CAP","A","2007",29308.709996,
"GRC","GDP","TOT","USD_CAP","A","2008",31161.468565,
"GRC","GDP","TOT","USD_CAP","A","2009",30662.011991,
"GRC","GDP","TOT","USD_CAP","A","2010",28961.321984,
"GRC","GDP","TOT","USD_CAP","A","2011",26626.232773,
"GRC","GDP","TOT","USD_CAP","A","2012",25177.392013,
"GRC","GDP","TOT","USD_CAP","A","2013",25522.634865,
"GRC","GDP","TOT","USD_CAP","A","2014",25950.391401,
"HUN","GDP","TOT","USD_CAP","A","1991",8284.037242,"E"
"HUN","GDP","TOT","USD_CAP","A","1992",8230.747137,"E"
"HUN","GDP","TOT","USD_CAP","A","1993",8402.442802,"E"
"HUN","GDP","TOT","USD_CAP","A","1994",8862.570985,"E"
"HUN","GDP","TOT","USD_CAP","A","1995",9121.762887,
"HUN","GDP","TOT","USD_CAP","A","1996",9407.93733,
"HUN","GDP","TOT","USD_CAP","A","1997",10055.270501,
"HUN","GDP","TOT","USD_CAP","A","1998",10776.074409,
"HUN","GDP","TOT","USD_CAP","A","1999",11237.676511,
"HUN","GDP","TOT","USD_CAP","A","2000",12088.602834,
"HUN","GDP","TOT","USD_CAP","A","2001",13643.234065,
"HUN","GDP","TOT","USD_CAP","A","2002",14918.398276,
"HUN","GDP","TOT","USD_CAP","A","2003",15639.770671,
"HUN","GDP","TOT","USD_CAP","A","2004",16466.362354,
"HUN","GDP","TOT","USD_CAP","A","2005",17314.476053,
"HUN","GDP","TOT","USD_CAP","A","2006",18664.193424,
"HUN","GDP","TOT","USD_CAP","A","2007",19339.123101,
"HUN","GDP","TOT","USD_CAP","A","2008",20810.785168,
"HUN","GDP","TOT","USD_CAP","A","2009",20867.23625,
"HUN","GDP","TOT","USD_CAP","A","2010",21561.821502,
"HUN","GDP","TOT","USD_CAP","A","2011",22603.202681,
"HUN","GDP","TOT","USD_CAP","A","2012",22556.313054,
"HUN","GDP","TOT","USD_CAP","A","2013",23507.27994,
"HUN","GDP","TOT","USD_CAP","A","2014",24708.540611,
"ISL","GDP","TOT","USD_CAP","A","1970",3838.595353,"E"
"ISL","GDP","TOT","USD_CAP","A","1971",4516.360198,"E"
"ISL","GDP","TOT","USD_CAP","A","1972",4926.865236,"E"
"ISL","GDP","TOT","USD_CAP","A","1973",5467.819563,"E"
"ISL","GDP","TOT","USD_CAP","A","1974",6212.462005,"E"
"ISL","GDP","TOT","USD_CAP","A","1975",6746.865702,"E"
"ISL","GDP","TOT","USD_CAP","A","1976",7469.352877,"E"
"ISL","GDP","TOT","USD_CAP","A","1977",8566.727446,"E"
"ISL","GDP","TOT","USD_CAP","A","1978",9643.172077,"E"
"ISL","GDP","TOT","USD_CAP","A","1979",10841.862609,"E"
"ISL","GDP","TOT","USD_CAP","A","1980",12366.933302,"E"
"ISL","GDP","TOT","USD_CAP","A","1981",13936.788359,"E"
"ISL","GDP","TOT","USD_CAP","A","1982",14913.935991,"E"
"ISL","GDP","TOT","USD_CAP","A","1983",14974.534304,"E"
"ISL","GDP","TOT","USD_CAP","A","1984",15980.446679,"E"
"ISL","GDP","TOT","USD_CAP","A","1985",16900.421782,"E"
"ISL","GDP","TOT","USD_CAP","A","1986",18186.425715,"E"
"ISL","GDP","TOT","USD_CAP","A","1987",20017.713609,"E"
"ISL","GDP","TOT","USD_CAP","A","1988",20374.948537,"E"
"ISL","GDP","TOT","USD_CAP","A","1989",20981.622318,"E"
"ISL","GDP","TOT","USD_CAP","A","1990",21835.726171,"E"
"ISL","GDP","TOT","USD_CAP","A","1991",22234.895612,"E"
"ISL","GDP","TOT","USD_CAP","A","1992",21710.356167,"E"
"ISL","GDP","TOT","USD_CAP","A","1993",22290.038815,"E"
"ISL","GDP","TOT","USD_CAP","A","1994",23388.825852,"E"
"ISL","GDP","TOT","USD_CAP","A","1995",23781.645667,"E"
"ISL","GDP","TOT","USD_CAP","A","1996",24740.394772,"E"
"ISL","GDP","TOT","USD_CAP","A","1997",26685.331693,
"ISL","GDP","TOT","USD_CAP","A","1998",28403.559332,
"ISL","GDP","TOT","USD_CAP","A","1999",29239.963931,
"ISL","GDP","TOT","USD_CAP","A","2000",29614.02891,
"ISL","GDP","TOT","USD_CAP","A","2001",31246.571807,
"ISL","GDP","TOT","USD_CAP","A","2002",31972.113176,
"ISL","GDP","TOT","USD_CAP","A","2003",31751.262552,
"ISL","GDP","TOT","USD_CAP","A","2004",34896.821287,
"ISL","GDP","TOT","USD_CAP","A","2005",35987.011323,
"ISL","GDP","TOT","USD_CAP","A","2006",36685.270965,
"ISL","GDP","TOT","USD_CAP","A","2007",38728.785582,
"ISL","GDP","TOT","USD_CAP","A","2008",41114.605686,
"ISL","GDP","TOT","USD_CAP","A","2009",39831.130995,
"ISL","GDP","TOT","USD_CAP","A","2010",38592.460551,
"ISL","GDP","TOT","USD_CAP","A","2011",39558.431596,
"ISL","GDP","TOT","USD_CAP","A","2012",40497.554058,
"ISL","GDP","TOT","USD_CAP","A","2013",41986.80103,
"ISL","GDP","TOT","USD_CAP","A","2014",43330.141595,
"IRL","GDP","TOT","USD_CAP","A","1970",2402.606847,"E"
"IRL","GDP","TOT","USD_CAP","A","1971",2587.650032,"E"
"IRL","GDP","TOT","USD_CAP","A","1972",2831.150802,"E"
"IRL","GDP","TOT","USD_CAP","A","1973",3076.303177,"E"
"IRL","GDP","TOT","USD_CAP","A","1974",3438.425498,"E"
"IRL","GDP","TOT","USD_CAP","A","1975",3903.167482,"E"
"IRL","GDP","TOT","USD_CAP","A","1976",4108.895087,"E"
"IRL","GDP","TOT","USD_CAP","A","1977",4658.579206,"E"
"IRL","GDP","TOT","USD_CAP","A","1978",5276.256386,"E"
"IRL","GDP","TOT","USD_CAP","A","1979",5792.984752,"E"
"IRL","GDP","TOT","USD_CAP","A","1980",6446.756681,"E"
"IRL","GDP","TOT","USD_CAP","A","1981",7194.147805,"E"
"IRL","GDP","TOT","USD_CAP","A","1982",7731.846216,"E"
"IRL","GDP","TOT","USD_CAP","A","1983",7960.323215,"E"
"IRL","GDP","TOT","USD_CAP","A","1984",8543.179588,"E"
"IRL","GDP","TOT","USD_CAP","A","1985",9057.795476,"E"
"IRL","GDP","TOT","USD_CAP","A","1986",9198.342201,"E"
"IRL","GDP","TOT","USD_CAP","A","1987",9870.119995,"E"
"IRL","GDP","TOT","USD_CAP","A","1988",10785.184096,"E"
"IRL","GDP","TOT","USD_CAP","A","1989",11926.87512,"E"
"IRL","GDP","TOT","USD_CAP","A","1990",13430.488855,"E"
"IRL","GDP","TOT","USD_CAP","A","1991",14065.106672,"E"
"IRL","GDP","TOT","USD_CAP","A","1992",14745.394718,"E"
"IRL","GDP","TOT","USD_CAP","A","1993",15420.283684,"E"
"IRL","GDP","TOT","USD_CAP","A","1994",16599.166095,"E"
"IRL","GDP","TOT","USD_CAP","A","1995",18499.22769,
"IRL","GDP","TOT","USD_CAP","A","1996",20057.735501,
"IRL","GDP","TOT","USD_CAP","A","1997",22190.572312,
"IRL","GDP","TOT","USD_CAP","A","1998",24506.071728,
"IRL","GDP","TOT","USD_CAP","A","1999",26530.945154,
"IRL","GDP","TOT","USD_CAP","A","2000",29627.270452,
"IRL","GDP","TOT","USD_CAP","A","2001",31786.040052,
"IRL","GDP","TOT","USD_CAP","A","2002",34441.408106,
"IRL","GDP","TOT","USD_CAP","A","2003",36015.647264,
"IRL","GDP","TOT","USD_CAP","A","2004",38182.544467,
"IRL","GDP","TOT","USD_CAP","A","2005",40446.233878,
"IRL","GDP","TOT","USD_CAP","A","2006",44030.075592,
"IRL","GDP","TOT","USD_CAP","A","2007",46727.318449,
"IRL","GDP","TOT","USD_CAP","A","2008",43838.714123,
"IRL","GDP","TOT","USD_CAP","A","2009",41845.100291,
"IRL","GDP","TOT","USD_CAP","A","2010",43223.356436,
"IRL","GDP","TOT","USD_CAP","A","2011",45669.962531,
"IRL","GDP","TOT","USD_CAP","A","2012",45756.560293,
"IRL","GDP","TOT","USD_CAP","A","2013",46857.961273,
"IRL","GDP","TOT","USD_CAP","A","2014",48732.691738,
"ITA","GDP","TOT","USD_CAP","A","1970",3574.568083,"E"
"ITA","GDP","TOT","USD_CAP","A","1971",3806.577444,"E"
"ITA","GDP","TOT","USD_CAP","A","1972",4094.633021,"E"
"ITA","GDP","TOT","USD_CAP","A","1973",4593.831048,"E"
"ITA","GDP","TOT","USD_CAP","A","1974",5247.422797,"E"
"ITA","GDP","TOT","USD_CAP","A","1975",5580.148727,"E"
"ITA","GDP","TOT","USD_CAP","A","1976",6274.510172,"E"
"ITA","GDP","TOT","USD_CAP","A","1977",6805.364621,"E"
"ITA","GDP","TOT","USD_CAP","A","1978",7492.441872,"E"
"ITA","GDP","TOT","USD_CAP","A","1979",8569.53359,"E"
"ITA","GDP","TOT","USD_CAP","A","1980",9642.962615,"E"
"ITA","GDP","TOT","USD_CAP","A","1981",10617.838754,"E"
"ITA","GDP","TOT","USD_CAP","A","1982",11316.552761,"E"
"ITA","GDP","TOT","USD_CAP","A","1983",11896.599646,"E"
"ITA","GDP","TOT","USD_CAP","A","1984",12713.244884,"E"
"ITA","GDP","TOT","USD_CAP","A","1985",13483.254888,"E"
"ITA","GDP","TOT","USD_CAP","A","1986",14147.8762,"E"
"ITA","GDP","TOT","USD_CAP","A","1987",14970.464881,"E"
"ITA","GDP","TOT","USD_CAP","A","1988",16136.652906,"E"
"ITA","GDP","TOT","USD_CAP","A","1989",17319.091043,"E"
"ITA","GDP","TOT","USD_CAP","A","1990",18301.041732,"E"
"ITA","GDP","TOT","USD_CAP","A","1991",19182.118837,"E"
"ITA","GDP","TOT","USD_CAP","A","1992",19775.524755,"E"
"ITA","GDP","TOT","USD_CAP","A","1993",20061.107785,"E"
"ITA","GDP","TOT","USD_CAP","A","1994",20924.463786,"E"
"ITA","GDP","TOT","USD_CAP","A","1995",21977.193137,
"ITA","GDP","TOT","USD_CAP","A","1996",22676.294775,
"ITA","GDP","TOT","USD_CAP","A","1997",23460.90276,
"ITA","GDP","TOT","USD_CAP","A","1998",24681.823706,
"ITA","GDP","TOT","USD_CAP","A","1999",25168.38824,
"ITA","GDP","TOT","USD_CAP","A","2000",26657.920823,
"ITA","GDP","TOT","USD_CAP","A","2001",28248.458681,
"ITA","GDP","TOT","USD_CAP","A","2002",27890.423171,
"ITA","GDP","TOT","USD_CAP","A","2003",28422.284352,
"ITA","GDP","TOT","USD_CAP","A","2004",28712.274545,
"ITA","GDP","TOT","USD_CAP","A","2005",29553.62607,
"ITA","GDP","TOT","USD_CAP","A","2006",31832.365639,
"ITA","GDP","TOT","USD_CAP","A","2007",33530.875914,
"ITA","GDP","TOT","USD_CAP","A","2008",34941.177408,
"ITA","GDP","TOT","USD_CAP","A","2009",33893.164453,
"ITA","GDP","TOT","USD_CAP","A","2010",34395.686695,
"ITA","GDP","TOT","USD_CAP","A","2011",35494.454893,
"ITA","GDP","TOT","USD_CAP","A","2012",35044.286437,
"ITA","GDP","TOT","USD_CAP","A","2013",34780.860254,
"ITA","GDP","TOT","USD_CAP","A","2014",35015.256371,
"JPN","GDP","TOT","USD_CAP","A","1970",3203.262158,"E"
"JPN","GDP","TOT","USD_CAP","A","1971",3489.434008,"E"
"JPN","GDP","TOT","USD_CAP","A","1972",3893.645112,"E"
"JPN","GDP","TOT","USD_CAP","A","1973",4334.066407,"E"
"JPN","GDP","TOT","USD_CAP","A","1974",4602.01036,"E"
"JPN","GDP","TOT","USD_CAP","A","1975",5120.458804,"E"
"JPN","GDP","TOT","USD_CAP","A","1976",5553.993658,"E"
"JPN","GDP","TOT","USD_CAP","A","1977",6097.437954,"E"
"JPN","GDP","TOT","USD_CAP","A","1978",6807.418696,"E"
"JPN","GDP","TOT","USD_CAP","A","1979",7709.165337,"E"
"JPN","GDP","TOT","USD_CAP","A","1980",8573.186823,"E"
"JPN","GDP","TOT","USD_CAP","A","1981",9695.338552,"E"
"JPN","GDP","TOT","USD_CAP","A","1982",10570.46041,"E"
"JPN","GDP","TOT","USD_CAP","A","1983",11247.607236,"E"
"JPN","GDP","TOT","USD_CAP","A","1984",12088.801167,"E"
"JPN","GDP","TOT","USD_CAP","A","1985",13184.218965,"E"
"JPN","GDP","TOT","USD_CAP","A","1986",13761.509598,"E"
"JPN","GDP","TOT","USD_CAP","A","1987",14622.705167,"E"
"JPN","GDP","TOT","USD_CAP","A","1988",16149.405771,"E"
"JPN","GDP","TOT","USD_CAP","A","1989",17612.270169,"E"
"JPN","GDP","TOT","USD_CAP","A","1990",19218.130833,"E"
"JPN","GDP","TOT","USD_CAP","A","1991",20436.981174,"E"
"JPN","GDP","TOT","USD_CAP","A","1992",20995.198564,"E"
"JPN","GDP","TOT","USD_CAP","A","1993",21467.54783,"E"
"JPN","GDP","TOT","USD_CAP","A","1994",22082.276665,
"JPN","GDP","TOT","USD_CAP","A","1995",22922.082058,
"JPN","GDP","TOT","USD_CAP","A","1996",23897.347398,
"JPN","GDP","TOT","USD_CAP","A","1997",24635.368876,
"JPN","GDP","TOT","USD_CAP","A","1998",24338.626868,
"JPN","GDP","TOT","USD_CAP","A","1999",24615.473757,
"JPN","GDP","TOT","USD_CAP","A","2000",25940.649299,
"JPN","GDP","TOT","USD_CAP","A","2001",26563.093359,
"JPN","GDP","TOT","USD_CAP","A","2002",27250.725177,
"JPN","GDP","TOT","USD_CAP","A","2003",27959.562901,
"JPN","GDP","TOT","USD_CAP","A","2004",29383.553108,
"JPN","GDP","TOT","USD_CAP","A","2005",30445.637155,
"JPN","GDP","TOT","USD_CAP","A","2006",31794.628926,
"JPN","GDP","TOT","USD_CAP","A","2007",33319.326896,
"JPN","GDP","TOT","USD_CAP","A","2008",33499.886734,
"JPN","GDP","TOT","USD_CAP","A","2009",31860.599765,
"JPN","GDP","TOT","USD_CAP","A","2010",33747.641999,
"JPN","GDP","TOT","USD_CAP","A","2011",34312.114426,
"JPN","GDP","TOT","USD_CAP","A","2012",35600.733728,
"JPN","GDP","TOT","USD_CAP","A","2013",36224.939825,
"JPN","GDP","TOT","USD_CAP","A","2014",36455.88494,"E"
"KOR","GDP","TOT","USD_CAP","A","1970",626.269499,
"KOR","GDP","TOT","USD_CAP","A","1971",707.321945,
"KOR","GDP","TOT","USD_CAP","A","1972",775.072532,
"KOR","GDP","TOT","USD_CAP","A","1973",920.022199,
"KOR","GDP","TOT","USD_CAP","A","1974",1080.013062,
"KOR","GDP","TOT","USD_CAP","A","1975",1243.255728,
"KOR","GDP","TOT","USD_CAP","A","1976",1460.833893,
"KOR","GDP","TOT","USD_CAP","A","1977",1709.371744,
"KOR","GDP","TOT","USD_CAP","A","1978",1991.651648,
"KOR","GDP","TOT","USD_CAP","A","1979",2306.712724,
"KOR","GDP","TOT","USD_CAP","A","1980",2438.589835,
"KOR","GDP","TOT","USD_CAP","A","1981",2794.563652,
"KOR","GDP","TOT","USD_CAP","A","1982",3173.709796,
"KOR","GDP","TOT","USD_CAP","A","1983",3680.022655,
"KOR","GDP","TOT","USD_CAP","A","1984",4155.518541,
"KOR","GDP","TOT","USD_CAP","A","1985",4566.250186,
"KOR","GDP","TOT","USD_CAP","A","1986",5165.81895,
"KOR","GDP","TOT","USD_CAP","A","1987",5908.829139,
"KOR","GDP","TOT","USD_CAP","A","1988",6802.391055,
"KOR","GDP","TOT","USD_CAP","A","1989",7510.729649,
"KOR","GDP","TOT","USD_CAP","A","1990",8447.217185,
"KOR","GDP","TOT","USD_CAP","A","1991",9473.610989,
"KOR","GDP","TOT","USD_CAP","A","1992",10171.220218,
"KOR","GDP","TOT","USD_CAP","A","1993",10989.255235,
"KOR","GDP","TOT","USD_CAP","A","1994",12179.537883,
"KOR","GDP","TOT","USD_CAP","A","1995",13422.576132,
"KOR","GDP","TOT","USD_CAP","A","1996",14465.67369,
"KOR","GDP","TOT","USD_CAP","A","1997",15470.652424,
"KOR","GDP","TOT","USD_CAP","A","1998",14629.626085,
"KOR","GDP","TOT","USD_CAP","A","1999",16392.695045,
"KOR","GDP","TOT","USD_CAP","A","2000",18091.531034,
"KOR","GDP","TOT","USD_CAP","A","2001",19198.646813,
"KOR","GDP","TOT","USD_CAP","A","2002",20785.023726,
"KOR","GDP","TOT","USD_CAP","A","2003",21389.380633,
"KOR","GDP","TOT","USD_CAP","A","2004",22968.011037,
"KOR","GDP","TOT","USD_CAP","A","2005",24219.827606,
"KOR","GDP","TOT","USD_CAP","A","2006",25863.186356,
"KOR","GDP","TOT","USD_CAP","A","2007",27871.884701,
"KOR","GDP","TOT","USD_CAP","A","2008",28717.867645,
"KOR","GDP","TOT","USD_CAP","A","2009",28392.772017,
"KOR","GDP","TOT","USD_CAP","A","2010",30465.479268,
"KOR","GDP","TOT","USD_CAP","A","2011",31327.403809,
"KOR","GDP","TOT","USD_CAP","A","2012",32022.025327,
"KOR","GDP","TOT","USD_CAP","A","2013",33088.861936,
"KOR","GDP","TOT","USD_CAP","A","2014",34355.699181,
"LUX","GDP","TOT","USD_CAP","A","1970",5894.671769,"E"
"LUX","GDP","TOT","USD_CAP","A","1971",6299.776113,"E"
"LUX","GDP","TOT","USD_CAP","A","1972",6921.283927,"E"
"LUX","GDP","TOT","USD_CAP","A","1973",7816.5991,"E"
"LUX","GDP","TOT","USD_CAP","A","1974",8762.643443,"E"
"LUX","GDP","TOT","USD_CAP","A","1975",8847.860762,"E"
"LUX","GDP","TOT","USD_CAP","A","1976",9522.346171,"E"
"LUX","GDP","TOT","USD_CAP","A","1977",10251.850737,"E"
"LUX","GDP","TOT","USD_CAP","A","1978",11399.84513,"E"
"LUX","GDP","TOT","USD_CAP","A","1979",12599.14483,"E"
"LUX","GDP","TOT","USD_CAP","A","1980",13797.735757,"E"
"LUX","GDP","TOT","USD_CAP","A","1981",14961.68244,"E"
"LUX","GDP","TOT","USD_CAP","A","1982",16060.867209,"E"
"LUX","GDP","TOT","USD_CAP","A","1983",17189.369227,"E"
"LUX","GDP","TOT","USD_CAP","A","1984",18884.989046,"E"
"LUX","GDP","TOT","USD_CAP","A","1985",20000.581074,"E"
"LUX","GDP","TOT","USD_CAP","A","1986",22337.599583,"E"
"LUX","GDP","TOT","USD_CAP","A","1987",23658.441005,"E"
"LUX","GDP","TOT","USD_CAP","A","1988",26331.7704,"E"
"LUX","GDP","TOT","USD_CAP","A","1989",29741.571898,"E"
"LUX","GDP","TOT","USD_CAP","A","1990",32116.707912,"E"
"LUX","GDP","TOT","USD_CAP","A","1991",35570.10399,"E"
"LUX","GDP","TOT","USD_CAP","A","1992",36542.593838,"E"
"LUX","GDP","TOT","USD_CAP","A","1993",38435.048451,"E"
"LUX","GDP","TOT","USD_CAP","A","1994",40167.463413,"E"
"LUX","GDP","TOT","USD_CAP","A","1995",41013.573383,"E"
"LUX","GDP","TOT","USD_CAP","A","1996",42416.569764,"E"
"LUX","GDP","TOT","USD_CAP","A","1997",43026.406671,"E"
"LUX","GDP","TOT","USD_CAP","A","1998",45536.353276,"E"
"LUX","GDP","TOT","USD_CAP","A","1999",51652.806336,"E"
"LUX","GDP","TOT","USD_CAP","A","2000",56517.768926,
"LUX","GDP","TOT","USD_CAP","A","2001",56172.800531,
"LUX","GDP","TOT","USD_CAP","A","2002",59352.92517,
"LUX","GDP","TOT","USD_CAP","A","2003",60830.740797,
"LUX","GDP","TOT","USD_CAP","A","2004",65407.294833,
"LUX","GDP","TOT","USD_CAP","A","2005",67002.979634,
"LUX","GDP","TOT","USD_CAP","A","2006",77305.97707,
"LUX","GDP","TOT","USD_CAP","A","2007",82732.656211,
"LUX","GDP","TOT","USD_CAP","A","2008",84920.057285,
"LUX","GDP","TOT","USD_CAP","A","2009",80264.556849,
"LUX","GDP","TOT","USD_CAP","A","2010",84440.340584,
"LUX","GDP","TOT","USD_CAP","A","2011",90888.713608,
"LUX","GDP","TOT","USD_CAP","A","2012",91255.95616,
"LUX","GDP","TOT","USD_CAP","A","2013",93233.738175,
"LUX","GDP","TOT","USD_CAP","A","2014",97272.567201,
"MEX","GDP","TOT","USD_CAP","A","1970",1676.373275,"E"
"MEX","GDP","TOT","USD_CAP","A","1971",1774.181183,"E"
"MEX","GDP","TOT","USD_CAP","A","1972",1942.952866,"E"
"MEX","GDP","TOT","USD_CAP","A","1973",2149.176304,"E"
"MEX","GDP","TOT","USD_CAP","A","1974",2407.136656,"E"
"MEX","GDP","TOT","USD_CAP","A","1975",2692.878082,"E"
"MEX","GDP","TOT","USD_CAP","A","1976",2873.90093,"E"
"MEX","GDP","TOT","USD_CAP","A","1977",3066.413102,"E"
"MEX","GDP","TOT","USD_CAP","A","1978",3453.116057,"E"
"MEX","GDP","TOT","USD_CAP","A","1979",3967.582773,"E"
"MEX","GDP","TOT","USD_CAP","A","1980",4541.634514,"E"
"MEX","GDP","TOT","USD_CAP","A","1981",5277.44552,"E"
"MEX","GDP","TOT","USD_CAP","A","1982",5438.724556,"E"
"MEX","GDP","TOT","USD_CAP","A","1983",5289.61951,"E"
"MEX","GDP","TOT","USD_CAP","A","1984",5551.098102,"E"
"MEX","GDP","TOT","USD_CAP","A","1985",5763.046483,"E"
"MEX","GDP","TOT","USD_CAP","A","1986",5542.877029,"E"
"MEX","GDP","TOT","USD_CAP","A","1987",5673.754611,"E"
"MEX","GDP","TOT","USD_CAP","A","1988",5827.241638,"E"
"MEX","GDP","TOT","USD_CAP","A","1989",6184.921651,"E"
"MEX","GDP","TOT","USD_CAP","A","1990",6609.109564,"E"
"MEX","GDP","TOT","USD_CAP","A","1991",6991.694945,"E"
"MEX","GDP","TOT","USD_CAP","A","1992",7287.064666,"E"
"MEX","GDP","TOT","USD_CAP","A","1993",7484.062667,"E"
"MEX","GDP","TOT","USD_CAP","A","1994",7856.109051,"E"
"MEX","GDP","TOT","USD_CAP","A","1995",7411.08757,"E"
"MEX","GDP","TOT","USD_CAP","A","1996",7820.474893,"E"
"MEX","GDP","TOT","USD_CAP","A","1997",8376.946685,"E"
"MEX","GDP","TOT","USD_CAP","A","1998",8778.239323,"E"
"MEX","GDP","TOT","USD_CAP","A","1999",9134.167831,"E"
"MEX","GDP","TOT","USD_CAP","A","2000",9974.276126,"E"
"MEX","GDP","TOT","USD_CAP","A","2001",10075.803623,"E"
"MEX","GDP","TOT","USD_CAP","A","2002",10318.857895,"E"
"MEX","GDP","TOT","USD_CAP","A","2003",10808.172045,
"MEX","GDP","TOT","USD_CAP","A","2004",11438.331069,
"MEX","GDP","TOT","USD_CAP","A","2005",12341.514467,
"MEX","GDP","TOT","USD_CAP","A","2006",13504.750166,
"MEX","GDP","TOT","USD_CAP","A","2007",14131.624557,
"MEX","GDP","TOT","USD_CAP","A","2008",14743.300293,
"MEX","GDP","TOT","USD_CAP","A","2009",14394.290813,
"MEX","GDP","TOT","USD_CAP","A","2010",15139.407241,
"MEX","GDP","TOT","USD_CAP","A","2011",16366.300712,
"MEX","GDP","TOT","USD_CAP","A","2012",16808.21214,
"MEX","GDP","TOT","USD_CAP","A","2013",16891.091157,
"MEX","GDP","TOT","USD_CAP","A","2014",17830.718192,"E"
"NLD","GDP","TOT","USD_CAP","A","1969",4034.415023,"E"
"NLD","GDP","TOT","USD_CAP","A","1970",4345.532417,"E"
"NLD","GDP","TOT","USD_CAP","A","1971",4705.454326,"E"
"NLD","GDP","TOT","USD_CAP","A","1972",4980.878312,"E"
"NLD","GDP","TOT","USD_CAP","A","1973",5511.043986,"E"
"NLD","GDP","TOT","USD_CAP","A","1974",6213.190183,"E"
"NLD","GDP","TOT","USD_CAP","A","1975",6738.755596,"E"
"NLD","GDP","TOT","USD_CAP","A","1976",7387.890182,"E"
"NLD","GDP","TOT","USD_CAP","A","1977",7948.982667,"E"
"NLD","GDP","TOT","USD_CAP","A","1978",8653.554975,"E"
"NLD","GDP","TOT","USD_CAP","A","1979",9492.687686,"E"
"NLD","GDP","TOT","USD_CAP","A","1980",10599.167527,"E"
"NLD","GDP","TOT","USD_CAP","A","1981",11417.97124,"E"
"NLD","GDP","TOT","USD_CAP","A","1982",11921.486757,"E"
"NLD","GDP","TOT","USD_CAP","A","1983",12599.430712,"E"
"NLD","GDP","TOT","USD_CAP","A","1984",13394.62843,"E"
"NLD","GDP","TOT","USD_CAP","A","1985",14116.286687,"E"
"NLD","GDP","TOT","USD_CAP","A","1986",14722.134082,"E"
"NLD","GDP","TOT","USD_CAP","A","1987",15287.542945,"E"
"NLD","GDP","TOT","USD_CAP","A","1988",16260.784137,"E"
"NLD","GDP","TOT","USD_CAP","A","1989",17537.523739,"E"
"NLD","GDP","TOT","USD_CAP","A","1990",18818.962961,"E"
"NLD","GDP","TOT","USD_CAP","A","1991",19759.735545,"E"
"NLD","GDP","TOT","USD_CAP","A","1992",20400.606615,"E"
"NLD","GDP","TOT","USD_CAP","A","1993",20999.247057,"E"
"NLD","GDP","TOT","USD_CAP","A","1994",21950.535345,"E"
"NLD","GDP","TOT","USD_CAP","A","1995",22989.029142,
"NLD","GDP","TOT","USD_CAP","A","1996",24156.283356,
"NLD","GDP","TOT","USD_CAP","A","1997",25676.901542,
"NLD","GDP","TOT","USD_CAP","A","1998",27352.278667,
"NLD","GDP","TOT","USD_CAP","A","1999",28930.575827,
"NLD","GDP","TOT","USD_CAP","A","2000",31543.465953,
"NLD","GDP","TOT","USD_CAP","A","2001",32802.620765,
"NLD","GDP","TOT","USD_CAP","A","2002",33954.4627,
"NLD","GDP","TOT","USD_CAP","A","2003",33741.295693,
"NLD","GDP","TOT","USD_CAP","A","2004",35423.999269,
"NLD","GDP","TOT","USD_CAP","A","2005",37312.874329,
"NLD","GDP","TOT","USD_CAP","A","2006",40853.556208,
"NLD","GDP","TOT","USD_CAP","A","2007",43673.448081,
"NLD","GDP","TOT","USD_CAP","A","2008",46156.041566,
"NLD","GDP","TOT","USD_CAP","A","2009",44412.501794,
"NLD","GDP","TOT","USD_CAP","A","2010",44752.114946,
"NLD","GDP","TOT","USD_CAP","A","2011",46388.500348,
"NLD","GDP","TOT","USD_CAP","A","2012",46386.974134,
