"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","GDP","TOT","USD_CAP","A","1982",9593.301992,"E"
"GRC","GDP","TOT","USD_CAP","A","1983",9807.4231,"E"
"GRC","GDP","TOT","USD_CAP","A","1984",10308.327452,"E"
"GRC","GDP","TOT","USD_CAP","A","1985",10863.390428,"E"
"GRC","GDP","TOT","USD_CAP","A","1986",11103.102505,"E"
"GRC","GDP","TOT","USD_CAP","A","1987",11091.342641,"E"
"GRC","GDP","TOT","USD_CAP","A","1988",11928.954445,"E"
"GRC","GDP","TOT","USD_CAP","A","1989",12796.135665,"E"
"GRC","GDP","TOT","USD_CAP","A","1990",13176.638729,"E"
"GRC","GDP","TOT","USD_CAP","A","1991",13919.496558,"E"
"GRC","GDP","TOT","USD_CAP","A","1992",14232.269077,"E"
"GRC","GDP","TOT","USD_CAP","A","1993",14259.121932,"E"
"GRC","GDP","TOT","USD_CAP","A","1994",14786.74079,"E"
"GRC","GDP","TOT","USD_CAP","A","1995",15371.103658,
"GRC","GDP","TOT","USD_CAP","A","1996",16051.732193,
"GRC","GDP","TOT","USD_CAP","A","1997",17072.293532,
"GRC","GDP","TOT","USD_CAP","A","1998",17640.182071,
"GRC","GDP","TOT","USD_CAP","A","1999",18265.367044,
"GRC","GDP","TOT","USD_CAP","A","2000",19290.614926,
"GRC","GDP","TOT","USD_CAP","A","2001",20895.238211,
"GRC","GDP","TOT","USD_CAP","A","2002",22718.60132,
"GRC","GDP","TOT","USD_CAP","A","2003",23804.106951,
"GRC","GDP","TOT","USD_CAP","A","2004",25432.348932,
"GRC","GDP","TOT","USD_CAP","A","2005",25396.158905,
"GRC","GDP","TOT","USD_CAP","A","2006",28290.1966,
"GRC","GDP","TOT","USD_CAP","A","2007",29308.709996,
"GRC","GDP","TOT","USD_CAP","A","2008",31161.468565,
"GRC","GDP","TOT","USD_CAP","A","2009",30662.011991,
"GRC","GDP","TOT","USD_CAP","A","2010",28961.321984,
"GRC","GDP","TOT","USD_CAP","A","2011",26626.232773,
"GRC","GDP","TOT","USD_CAP","A","2012",25177.392013,
"GRC","GDP","TOT","USD_CAP","A","2013",25522.634865,
"GRC","GDP","TOT","USD_CAP","A","2014",25950.391401,
"HUN","GDP","TOT","USD_CAP","A","1991",8274.287726,"E"
"HUN","GDP","TOT","USD_CAP","A","1992",8221.067139,"E"
"HUN","GDP","TOT","USD_CAP","A","1993",8392.566225,"E"
"HUN","GDP","TOT","USD_CAP","A","1994",8852.154652,"E"
"HUN","GDP","TOT","USD_CAP","A","1995",9111.039051,
"HUN","GDP","TOT","USD_CAP","A","1996",9398.443011,
"HUN","GDP","TOT","USD_CAP","A","1997",10047.579013,
"HUN","GDP","TOT","USD_CAP","A","1998",10770.703988,
"HUN","GDP","TOT","USD_CAP","A","1999",11237.676511,
"HUN","GDP","TOT","USD_CAP","A","2000",12085.376001,
"HUN","GDP","TOT","USD_CAP","A","2001",13646.538128,
"HUN","GDP","TOT","USD_CAP","A","2002",14918.398276,
"HUN","GDP","TOT","USD_CAP","A","2003",15641.31282,
"HUN","GDP","TOT","USD_CAP","A","2004",16461.948707,
"HUN","GDP","TOT","USD_CAP","A","2005",17314.476053,
"HUN","GDP","TOT","USD_CAP","A","2006",18652.606656,
"HUN","GDP","TOT","USD_CAP","A","2007",19337.166596,
"HUN","GDP","TOT","USD_CAP","A","2008",20810.785168,
"HUN","GDP","TOT","USD_CAP","A","2009",20860.557122,
"HUN","GDP","TOT","USD_CAP","A","2010",21576.706997,
"HUN","GDP","TOT","USD_CAP","A","2011",22603.202681,
"HUN","GDP","TOT","USD_CAP","A","2012",22701.450259,
"HUN","GDP","TOT","USD_CAP","A","2013",24037.170454,
"HUN","GDP","TOT","USD_CAP","A","2014",25060.50525,
"ISL","GDP","TOT","USD_CAP","A","1970",3834.093335,"E"
"ISL","GDP","TOT","USD_CAP","A","1971",4511.053217,"E"
"ISL","GDP","TOT","USD_CAP","A","1972",4921.069674,"E"
"ISL","GDP","TOT","USD_CAP","A","1973",5461.4185,"E"
"ISL","GDP","TOT","USD_CAP","A","1974",6205.17115,"E"
"ISL","GDP","TOT","USD_CAP","A","1975",6738.946396,"E"
"ISL","GDP","TOT","USD_CAP","A","1976",7460.559206,"E"
"ISL","GDP","TOT","USD_CAP","A","1977",8556.662891,"E"
"ISL","GDP","TOT","USD_CAP","A","1978",9631.832079,"E"
"ISL","GDP","TOT","USD_CAP","A","1979",10829.127015,"E"
"ISL","GDP","TOT","USD_CAP","A","1980",12352.363144,"E"
"ISL","GDP","TOT","USD_CAP","A","1981",13920.432757,"E"
"ISL","GDP","TOT","USD_CAP","A","1982",14896.405664,"E"
"ISL","GDP","TOT","USD_CAP","A","1983",14956.902228,"E"
"ISL","GDP","TOT","USD_CAP","A","1984",15961.662928,"E"
"ISL","GDP","TOT","USD_CAP","A","1985",16880.513508,"E"
"ISL","GDP","TOT","USD_CAP","A","1986",18165.057398,"E"
"ISL","GDP","TOT","USD_CAP","A","1987",19994.158688,"E"
"ISL","GDP","TOT","USD_CAP","A","1988",20350.976578,"E"
"ISL","GDP","TOT","USD_CAP","A","1989",20956.925039,"E"
"ISL","GDP","TOT","USD_CAP","A","1990",21810.074696,"E"
"ISL","GDP","TOT","USD_CAP","A","1991",22208.727279,"E"
"ISL","GDP","TOT","USD_CAP","A","1992",21684.823101,"E"
"ISL","GDP","TOT","USD_CAP","A","1993",22263.838187,"E"
"ISL","GDP","TOT","USD_CAP","A","1994",23361.336556,"E"
"ISL","GDP","TOT","USD_CAP","A","1995",23753.687202,"E"
"ISL","GDP","TOT","USD_CAP","A","1996",24715.427218,"E"
"ISL","GDP","TOT","USD_CAP","A","1997",26664.91952,
"ISL","GDP","TOT","USD_CAP","A","1998",28389.403986,
"ISL","GDP","TOT","USD_CAP","A","1999",29239.963931,
"ISL","GDP","TOT","USD_CAP","A","2000",29606.123988,
"ISL","GDP","TOT","USD_CAP","A","2001",31254.138977,
"ISL","GDP","TOT","USD_CAP","A","2002",31972.113176,
"ISL","GDP","TOT","USD_CAP","A","2003",31754.39337,
"ISL","GDP","TOT","USD_CAP","A","2004",34887.467522,
"ISL","GDP","TOT","USD_CAP","A","2005",35987.011323,
"ISL","GDP","TOT","USD_CAP","A","2006",36662.496668,
"ISL","GDP","TOT","USD_CAP","A","2007",38724.86745,
"ISL","GDP","TOT","USD_CAP","A","2008",41114.605686,
"ISL","GDP","TOT","USD_CAP","A","2009",39818.381954,
"ISL","GDP","TOT","USD_CAP","A","2010",38619.103403,
"ISL","GDP","TOT","USD_CAP","A","2011",39558.431596,
"ISL","GDP","TOT","USD_CAP","A","2012",40277.884636,
"ISL","GDP","TOT","USD_CAP","A","2013",42715.132023,
"ISL","GDP","TOT","USD_CAP","A","2014",43992.755329,
"IRL","GDP","TOT","USD_CAP","A","1970",2399.788996,"E"
"IRL","GDP","TOT","USD_CAP","A","1971",2584.609402,"E"
"IRL","GDP","TOT","USD_CAP","A","1972",2827.820462,"E"
"IRL","GDP","TOT","USD_CAP","A","1973",3072.701815,"E"
"IRL","GDP","TOT","USD_CAP","A","1974",3434.39021,"E"
"IRL","GDP","TOT","USD_CAP","A","1975",3898.586035,"E"
"IRL","GDP","TOT","USD_CAP","A","1976",4104.057678,"E"
"IRL","GDP","TOT","USD_CAP","A","1977",4653.106114,"E"
"IRL","GDP","TOT","USD_CAP","A","1978",5270.051711,"E"
"IRL","GDP","TOT","USD_CAP","A","1979",5786.179917,"E"
"IRL","GDP","TOT","USD_CAP","A","1980",6439.161406,"E"
"IRL","GDP","TOT","USD_CAP","A","1981",7185.705062,"E"
"IRL","GDP","TOT","USD_CAP","A","1982",7722.757947,"E"
"IRL","GDP","TOT","USD_CAP","A","1983",7950.95017,"E"
"IRL","GDP","TOT","USD_CAP","A","1984",8533.137751,"E"
"IRL","GDP","TOT","USD_CAP","A","1985",9047.125623,"E"
"IRL","GDP","TOT","USD_CAP","A","1986",9187.534517,"E"
"IRL","GDP","TOT","USD_CAP","A","1987",9858.505798,"E"
"IRL","GDP","TOT","USD_CAP","A","1988",10772.49488,"E"
"IRL","GDP","TOT","USD_CAP","A","1989",11912.836104,"E"
"IRL","GDP","TOT","USD_CAP","A","1990",13414.71142,"E"
"IRL","GDP","TOT","USD_CAP","A","1991",14048.553392,"E"
"IRL","GDP","TOT","USD_CAP","A","1992",14728.052972,"E"
"IRL","GDP","TOT","USD_CAP","A","1993",15402.158046,"E"
"IRL","GDP","TOT","USD_CAP","A","1994",16579.656806,"E"
"IRL","GDP","TOT","USD_CAP","A","1995",18477.479409,
"IRL","GDP","TOT","USD_CAP","A","1996",20037.49361,
"IRL","GDP","TOT","USD_CAP","A","1997",22173.598271,
"IRL","GDP","TOT","USD_CAP","A","1998",24493.858768,
"IRL","GDP","TOT","USD_CAP","A","1999",26530.945154,
"IRL","GDP","TOT","USD_CAP","A","2000",29619.362017,
"IRL","GDP","TOT","USD_CAP","A","2001",31793.737872,
"IRL","GDP","TOT","USD_CAP","A","2002",34441.408106,
"IRL","GDP","TOT","USD_CAP","A","2003",36019.198568,
"IRL","GDP","TOT","USD_CAP","A","2004",38172.310008,
"IRL","GDP","TOT","USD_CAP","A","2005",40446.233878,
"IRL","GDP","TOT","USD_CAP","A","2006",44002.741637,
"IRL","GDP","TOT","USD_CAP","A","2007",46722.591109,
"IRL","GDP","TOT","USD_CAP","A","2008",43838.714123,
"IRL","GDP","TOT","USD_CAP","A","2009",41831.70661,
"IRL","GDP","TOT","USD_CAP","A","2010",43253.196273,
"IRL","GDP","TOT","USD_CAP","A","2011",45669.962531,
"IRL","GDP","TOT","USD_CAP","A","2012",46030.18813,
"IRL","GDP","TOT","USD_CAP","A","2013",47563.121605,
"IRL","GDP","TOT","USD_CAP","A","2014",49402.40633,
"ITA","GDP","TOT","USD_CAP","A","1970",3570.375724,"E"
"ITA","GDP","TOT","USD_CAP","A","1971",3802.104491,"E"
"ITA","GDP","TOT","USD_CAP","A","1972",4089.816422,"E"
"ITA","GDP","TOT","USD_CAP","A","1973",4588.453152,"E"
"ITA","GDP","TOT","USD_CAP","A","1974",5241.264497,"E"
"ITA","GDP","TOT","USD_CAP","A","1975",5573.598867,"E"
"ITA","GDP","TOT","USD_CAP","A","1976",6267.123199,"E"
"ITA","GDP","TOT","USD_CAP","A","1977",6797.369375,"E"
"ITA","GDP","TOT","USD_CAP","A","1978",7483.631041,"E"
"ITA","GDP","TOT","USD_CAP","A","1979",8559.46721,"E"
"ITA","GDP","TOT","USD_CAP","A","1980",9631.601709,"E"
"ITA","GDP","TOT","USD_CAP","A","1981",10605.378126,"E"
"ITA","GDP","TOT","USD_CAP","A","1982",11303.250918,"E"
"ITA","GDP","TOT","USD_CAP","A","1983",11882.59174,"E"
"ITA","GDP","TOT","USD_CAP","A","1984",12698.301471,"E"
"ITA","GDP","TOT","USD_CAP","A","1985",13467.371954,"E"
"ITA","GDP","TOT","USD_CAP","A","1986",14131.253001,"E"
"ITA","GDP","TOT","USD_CAP","A","1987",14952.849094,"E"
"ITA","GDP","TOT","USD_CAP","A","1988",16117.667473,"E"
"ITA","GDP","TOT","USD_CAP","A","1989",17298.704908,"E"
"ITA","GDP","TOT","USD_CAP","A","1990",18279.542634,"E"
"ITA","GDP","TOT","USD_CAP","A","1991",19159.543307,"E"
"ITA","GDP","TOT","USD_CAP","A","1992",19752.267218,"E"
"ITA","GDP","TOT","USD_CAP","A","1993",20037.527132,"E"
"ITA","GDP","TOT","USD_CAP","A","1994",20899.870885,"E"
"ITA","GDP","TOT","USD_CAP","A","1995",21951.35604,
"ITA","GDP","TOT","USD_CAP","A","1996",22653.410269,
"ITA","GDP","TOT","USD_CAP","A","1997",23442.95701,
"ITA","GDP","TOT","USD_CAP","A","1998",24669.523144,
"ITA","GDP","TOT","USD_CAP","A","1999",25168.38824,
"ITA","GDP","TOT","USD_CAP","A","2000",26650.804973,
"ITA","GDP","TOT","USD_CAP","A","2001",28255.299758,
"ITA","GDP","TOT","USD_CAP","A","2002",27890.423171,
"ITA","GDP","TOT","USD_CAP","A","2003",28425.086935,
"ITA","GDP","TOT","USD_CAP","A","2004",28704.578493,
"ITA","GDP","TOT","USD_CAP","A","2005",29553.62607,
"ITA","GDP","TOT","USD_CAP","A","2006",31812.604045,
"ITA","GDP","TOT","USD_CAP","A","2007",33527.483638,
"ITA","GDP","TOT","USD_CAP","A","2008",34941.177408,
"ITA","GDP","TOT","USD_CAP","A","2009",33882.316011,
"ITA","GDP","TOT","USD_CAP","A","2010",34419.432235,
"ITA","GDP","TOT","USD_CAP","A","2011",35494.454893,
"ITA","GDP","TOT","USD_CAP","A","2012",35455.102739,
"ITA","GDP","TOT","USD_CAP","A","2013",35518.403094,
"ITA","GDP","TOT","USD_CAP","A","2014",35459.182939,
"JPN","GDP","TOT","USD_CAP","A","1970",3203.272157,"E"
"JPN","GDP","TOT","USD_CAP","A","1971",3489.43712,"E"
"JPN","GDP","TOT","USD_CAP","A","1972",3893.643666,"E"
"JPN","GDP","TOT","USD_CAP","A","1973",4334.089263,"E"
"JPN","GDP","TOT","USD_CAP","A","1974",4602.021242,"E"
"JPN","GDP","TOT","USD_CAP","A","1975",5120.469936,"E"
"JPN","GDP","TOT","USD_CAP","A","1976",5553.986134,"E"
"JPN","GDP","TOT","USD_CAP","A","1977",6097.444702,"E"
"JPN","GDP","TOT","USD_CAP","A","1978",6807.418599,"E"
"JPN","GDP","TOT","USD_CAP","A","1979",7709.175207,"E"
"JPN","GDP","TOT","USD_CAP","A","1980",8573.167874,"E"
"JPN","GDP","TOT","USD_CAP","A","1981",9695.361762,"E"
"JPN","GDP","TOT","USD_CAP","A","1982",10570.465851,"E"
"JPN","GDP","TOT","USD_CAP","A","1983",11247.590076,"E"
"JPN","GDP","TOT","USD_CAP","A","1984",12088.807542,"E"
"JPN","GDP","TOT","USD_CAP","A","1985",13184.1922,"E"
"JPN","GDP","TOT","USD_CAP","A","1986",13761.523203,"E"
"JPN","GDP","TOT","USD_CAP","A","1987",14622.694092,"E"
"JPN","GDP","TOT","USD_CAP","A","1988",16149.39617,"E"
"JPN","GDP","TOT","USD_CAP","A","1989",17612.250006,"E"
"JPN","GDP","TOT","USD_CAP","A","1990",19218.153904,"E"
"JPN","GDP","TOT","USD_CAP","A","1991",20436.961591,"E"
"JPN","GDP","TOT","USD_CAP","A","1992",20995.19583,"E"
"JPN","GDP","TOT","USD_CAP","A","1993",21467.558702,"E"
"JPN","GDP","TOT","USD_CAP","A","1994",22082.290584,
"JPN","GDP","TOT","USD_CAP","A","1995",22922.089296,
"JPN","GDP","TOT","USD_CAP","A","1996",23897.353807,
"JPN","GDP","TOT","USD_CAP","A","1997",24635.40672,
"JPN","GDP","TOT","USD_CAP","A","1998",24338.64051,
"JPN","GDP","TOT","USD_CAP","A","1999",24615.473757,
"JPN","GDP","TOT","USD_CAP","A","2000",25940.652078,
"JPN","GDP","TOT","USD_CAP","A","2001",26563.083156,
"JPN","GDP","TOT","USD_CAP","A","2002",27250.725177,
"JPN","GDP","TOT","USD_CAP","A","2003",27959.565221,
"JPN","GDP","TOT","USD_CAP","A","2004",29383.553437,
"JPN","GDP","TOT","USD_CAP","A","2005",30445.637155,
"JPN","GDP","TOT","USD_CAP","A","2006",31794.63418,
"JPN","GDP","TOT","USD_CAP","A","2007",33319.33177,
"JPN","GDP","TOT","USD_CAP","A","2008",33499.886734,
"JPN","GDP","TOT","USD_CAP","A","2009",31860.606854,
"JPN","GDP","TOT","USD_CAP","A","2010",33747.632536,
"JPN","GDP","TOT","USD_CAP","A","2011",34312.114426,
"JPN","GDP","TOT","USD_CAP","A","2012",35721.63648,
"JPN","GDP","TOT","USD_CAP","A","2013",36699.746585,
"JPN","GDP","TOT","USD_CAP","A","2014",36649.165695,"E"
"KOR","GDP","TOT","USD_CAP","A","1970",605.496652,
"KOR","GDP","TOT","USD_CAP","A","1971",689.0386,
"KOR","GDP","TOT","USD_CAP","A","1972",755.973195,
"KOR","GDP","TOT","USD_CAP","A","1973",899.256008,
"KOR","GDP","TOT","USD_CAP","A","1974",1054.543538,
"KOR","GDP","TOT","USD_CAP","A","1975",1222.065202,
"KOR","GDP","TOT","USD_CAP","A","1976",1435.112529,
"KOR","GDP","TOT","USD_CAP","A","1977",1684.800485,
"KOR","GDP","TOT","USD_CAP","A","1978",1967.275517,
"KOR","GDP","TOT","USD_CAP","A","1979",2278.567636,
"KOR","GDP","TOT","USD_CAP","A","1980",2404.011464,
"KOR","GDP","TOT","USD_CAP","A","1981",2773.613665,
"KOR","GDP","TOT","USD_CAP","A","1982",3140.242341,
"KOR","GDP","TOT","USD_CAP","A","1983",3642.391782,
"KOR","GDP","TOT","USD_CAP","A","1984",4114.367508,
"KOR","GDP","TOT","USD_CAP","A","1985",4530.215211,
"KOR","GDP","TOT","USD_CAP","A","1986",5089.46514,
"KOR","GDP","TOT","USD_CAP","A","1987",5812.477102,
"KOR","GDP","TOT","USD_CAP","A","1988",6666.640218,
"KOR","GDP","TOT","USD_CAP","A","1989",7339.713249,
"KOR","GDP","TOT","USD_CAP","A","1990",8276.08959,
"KOR","GDP","TOT","USD_CAP","A","1991",9343.913932,
"KOR","GDP","TOT","USD_CAP","A","1992",10042.262052,
"KOR","GDP","TOT","USD_CAP","A","1993",10874.014294,
"KOR","GDP","TOT","USD_CAP","A","1994",12006.373504,
"KOR","GDP","TOT","USD_CAP","A","1995",13295.517044,
"KOR","GDP","TOT","USD_CAP","A","1996",14428.171428,
"KOR","GDP","TOT","USD_CAP","A","1997",15399.085839,
"KOR","GDP","TOT","USD_CAP","A","1998",14608.683729,
"KOR","GDP","TOT","USD_CAP","A","1999",16392.695045,
"KOR","GDP","TOT","USD_CAP","A","2000",18083.126799,
"KOR","GDP","TOT","USD_CAP","A","2001",19189.718852,
"KOR","GDP","TOT","USD_CAP","A","2002",20785.023726,
"KOR","GDP","TOT","USD_CAP","A","2003",21389.382415,
"KOR","GDP","TOT","USD_CAP","A","2004",22968.011291,
"KOR","GDP","TOT","USD_CAP","A","2005",24219.827606,
"KOR","GDP","TOT","USD_CAP","A","2006",25863.190623,
"KOR","GDP","TOT","USD_CAP","A","2007",27871.88879,
"KOR","GDP","TOT","USD_CAP","A","2008",28717.867645,
"KOR","GDP","TOT","USD_CAP","A","2009",28392.778314,
"KOR","GDP","TOT","USD_CAP","A","2010",30465.470739,
"KOR","GDP","TOT","USD_CAP","A","2011",31327.403809,
"KOR","GDP","TOT","USD_CAP","A","2012",32222.880455,
"KOR","GDP","TOT","USD_CAP","A","2013",32663.815673,
"KOR","GDP","TOT","USD_CAP","A","2014",33394.770096,
"LUX","GDP","TOT","USD_CAP","A","1970",5887.758325,"E"
"LUX","GDP","TOT","USD_CAP","A","1971",6292.373525,"E"
"LUX","GDP","TOT","USD_CAP","A","1972",6913.142289,"E"
"LUX","GDP","TOT","USD_CAP","A","1973",7807.448364,"E"
"LUX","GDP","TOT","USD_CAP","A","1974",8752.359731,"E"
"LUX","GDP","TOT","USD_CAP","A","1975",8837.475361,"E"
"LUX","GDP","TOT","USD_CAP","A","1976",9511.135506,"E"
"LUX","GDP","TOT","USD_CAP","A","1977",10239.806438,"E"
"LUX","GDP","TOT","USD_CAP","A","1978",11386.439354,"E"
"LUX","GDP","TOT","USD_CAP","A","1979",12584.345009,"E"
"LUX","GDP","TOT","USD_CAP","A","1980",13781.479894,"E"
"LUX","GDP","TOT","USD_CAP","A","1981",14944.124066,"E"
"LUX","GDP","TOT","USD_CAP","A","1982",16041.988739,"E"
"LUX","GDP","TOT","USD_CAP","A","1983",17169.129258,"E"
"LUX","GDP","TOT","USD_CAP","A","1984",18862.79124,"E"
"LUX","GDP","TOT","USD_CAP","A","1985",19977.020891,"E"
"LUX","GDP","TOT","USD_CAP","A","1986",22311.353799,"E"
"LUX","GDP","TOT","USD_CAP","A","1987",23630.602039,"E"
"LUX","GDP","TOT","USD_CAP","A","1988",26300.789994,"E"
"LUX","GDP","TOT","USD_CAP","A","1989",29706.563366,"E"
"LUX","GDP","TOT","USD_CAP","A","1990",32078.978884,"E"
"LUX","GDP","TOT","USD_CAP","A","1991",35528.241398,"E"
"LUX","GDP","TOT","USD_CAP","A","1992",36499.616895,"E"
"LUX","GDP","TOT","USD_CAP","A","1993",38389.870295,"E"
"LUX","GDP","TOT","USD_CAP","A","1994",40120.253899,"E"
"LUX","GDP","TOT","USD_CAP","A","1995",40965.356551,"E"
"LUX","GDP","TOT","USD_CAP","A","1996",42373.763744,"E"
"LUX","GDP","TOT","USD_CAP","A","1997",42993.494888,"E"
"LUX","GDP","TOT","USD_CAP","A","1998",45513.659534,"E"
"LUX","GDP","TOT","USD_CAP","A","1999",51652.806336,"E"
"LUX","GDP","TOT","USD_CAP","A","2000",56502.682511,
"LUX","GDP","TOT","USD_CAP","A","2001",56186.404233,
"LUX","GDP","TOT","USD_CAP","A","2002",59352.92517,
"LUX","GDP","TOT","USD_CAP","A","2003",60836.739007,
"LUX","GDP","TOT","USD_CAP","A","2004",65389.763009,
"LUX","GDP","TOT","USD_CAP","A","2005",67002.979634,
"LUX","GDP","TOT","USD_CAP","A","2006",77257.985322,
"LUX","GDP","TOT","USD_CAP","A","2007",82724.286316,
"LUX","GDP","TOT","USD_CAP","A","2008",84920.057285,
"LUX","GDP","TOT","USD_CAP","A","2009",80238.866,
"LUX","GDP","TOT","USD_CAP","A","2010",84498.63511,
"LUX","GDP","TOT","USD_CAP","A","2011",90888.713608,
"LUX","GDP","TOT","USD_CAP","A","2012",90693.649329,
"LUX","GDP","TOT","USD_CAP","A","2013",95587.309012,
"LUX","GDP","TOT","USD_CAP","A","2014",98110.108594,
"MEX","GDP","TOT","USD_CAP","A","1970",1676.378528,"E"
"MEX","GDP","TOT","USD_CAP","A","1971",1774.182562,"E"
"MEX","GDP","TOT","USD_CAP","A","1972",1942.951976,"E"
"MEX","GDP","TOT","USD_CAP","A","1973",2149.18765,"E"
"MEX","GDP","TOT","USD_CAP","A","1974",2407.142451,"E"
"MEX","GDP","TOT","USD_CAP","A","1975",2692.8842,"E"
"MEX","GDP","TOT","USD_CAP","A","1976",2873.896988,"E"
"MEX","GDP","TOT","USD_CAP","A","1977",3066.416528,"E"
"MEX","GDP","TOT","USD_CAP","A","1978",3453.115785,"E"
"MEX","GDP","TOT","USD_CAP","A","1979",3967.587838,"E"
"MEX","GDP","TOT","USD_CAP","A","1980",4541.624692,"E"
"MEX","GDP","TOT","USD_CAP","A","1981",5277.458176,"E"
"MEX","GDP","TOT","USD_CAP","A","1982",5438.727361,"E"
"MEX","GDP","TOT","USD_CAP","A","1983",5289.611479,"E"
"MEX","GDP","TOT","USD_CAP","A","1984",5551.101082,"E"
"MEX","GDP","TOT","USD_CAP","A","1985",5763.034752,"E"
"MEX","GDP","TOT","USD_CAP","A","1986",5542.882505,"E"
"MEX","GDP","TOT","USD_CAP","A","1987",5673.750307,"E"
"MEX","GDP","TOT","USD_CAP","A","1988",5827.238171,"E"
"MEX","GDP","TOT","USD_CAP","A","1989",6184.914568,"E"
"MEX","GDP","TOT","USD_CAP","A","1990",6609.117501,"E"
"MEX","GDP","TOT","USD_CAP","A","1991",6991.688249,"E"
"MEX","GDP","TOT","USD_CAP","A","1992",7287.063714,"E"
"MEX","GDP","TOT","USD_CAP","A","1993",7484.06646,"E"
"MEX","GDP","TOT","USD_CAP","A","1994",7856.114001,"E"
"MEX","GDP","TOT","USD_CAP","A","1995",7411.08991,"E"
"MEX","GDP","TOT","USD_CAP","A","1996",7820.476991,"E"
"MEX","GDP","TOT","USD_CAP","A","1997",8376.959555,"E"
"MEX","GDP","TOT","USD_CAP","A","1998",8778.244247,"E"
"MEX","GDP","TOT","USD_CAP","A","1999",9134.167831,"E"
"MEX","GDP","TOT","USD_CAP","A","2000",9974.277196,"E"
"MEX","GDP","TOT","USD_CAP","A","2001",10075.799754,"E"
"MEX","GDP","TOT","USD_CAP","A","2002",10318.857895,"E"
"MEX","GDP","TOT","USD_CAP","A","2003",10808.172946,
"MEX","GDP","TOT","USD_CAP","A","2004",11438.330219,
"MEX","GDP","TOT","USD_CAP","A","2005",12341.514467,
"MEX","GDP","TOT","USD_CAP","A","2006",13504.752056,
"MEX","GDP","TOT","USD_CAP","A","2007",14131.626273,
"MEX","GDP","TOT","USD_CAP","A","2008",14743.300293,
"MEX","GDP","TOT","USD_CAP","A","2009",14397.968516,
"MEX","GDP","TOT","USD_CAP","A","2010",15143.266911,
"MEX","GDP","TOT","USD_CAP","A","2011",16366.300712,
"MEX","GDP","TOT","USD_CAP","A","2012",16958.573168,
"MEX","GDP","TOT","USD_CAP","A","2013",16946.948229,
"MEX","GDP","TOT","USD_CAP","A","2014",18046.269425,"E"
"NLD","GDP","TOT","USD_CAP","A","1969",4034.415023,"E"
"NLD","GDP","TOT","USD_CAP","A","1970",4340.435847,"E"
"NLD","GDP","TOT","USD_CAP","A","1971",4699.925155,"E"
"NLD","GDP","TOT","USD_CAP","A","1972",4975.019215,"E"
"NLD","GDP","TOT","USD_CAP","A","1973",5504.592319,"E"
"NLD","GDP","TOT","USD_CAP","A","1974",6205.898475,"E"
"NLD","GDP","TOT","USD_CAP","A","1975",6730.845806,"E"
"NLD","GDP","TOT","USD_CAP","A","1976",7379.192413,"E"
"NLD","GDP","TOT","USD_CAP","A","1977",7939.643871,"E"
"NLD","GDP","TOT","USD_CAP","A","1978",8643.37873,"E"
"NLD","GDP","TOT","USD_CAP","A","1979",9481.536921,"E"
"NLD","GDP","TOT","USD_CAP","A","1980",10586.680072,"E"
"NLD","GDP","TOT","USD_CAP","A","1981",11404.571611,"E"
"NLD","GDP","TOT","USD_CAP","A","1982",11907.473849,"E"
"NLD","GDP","TOT","USD_CAP","A","1983",12584.595241,"E"
"NLD","GDP","TOT","USD_CAP","A","1984",13378.884113,"E"
"NLD","GDP","TOT","USD_CAP","A","1985",14099.658044,"E"
"NLD","GDP","TOT","USD_CAP","A","1986",14704.836172,"E"
"NLD","GDP","TOT","USD_CAP","A","1987",15269.554045,"E"
"NLD","GDP","TOT","USD_CAP","A","1988",16241.652662,"E"
"NLD","GDP","TOT","USD_CAP","A","1989",17516.880473,"E"
"NLD","GDP","TOT","USD_CAP","A","1990",18796.855413,"E"
"NLD","GDP","TOT","USD_CAP","A","1991",19736.480236,"E"
"NLD","GDP","TOT","USD_CAP","A","1992",20376.613914,"E"
"NLD","GDP","TOT","USD_CAP","A","1993",20974.563687,"E"
"NLD","GDP","TOT","USD_CAP","A","1994",21924.736511,"E"
"NLD","GDP","TOT","USD_CAP","A","1995",22962.002495,
"NLD","GDP","TOT","USD_CAP","A","1996",24131.905279,
"NLD","GDP","TOT","USD_CAP","A","1997",25657.260732,
"NLD","GDP","TOT","USD_CAP","A","1998",27338.647266,
"NLD","GDP","TOT","USD_CAP","A","1999",28930.575827,
"NLD","GDP","TOT","USD_CAP","A","2000",31535.046018,
"NLD","GDP","TOT","USD_CAP","A","2001",32810.56479,
"NLD","GDP","TOT","USD_CAP","A","2002",33954.4627,
"NLD","GDP","TOT","USD_CAP","A","2003",33744.622722,
"NLD","GDP","TOT","USD_CAP","A","2004",35414.504205,
"NLD","GDP","TOT","USD_CAP","A","2005",37312.874329,
"NLD","GDP","TOT","USD_CAP","A","2006",40828.194201,
"NLD","GDP","TOT","USD_CAP","A","2007",43669.029706,
"NLD","GDP","TOT","USD_CAP","A","2008",46156.041566,
"NLD","GDP","TOT","USD_CAP","A","2009",44398.286351,
"NLD","GDP","TOT","USD_CAP","A","2010",44783.010178,
"NLD","GDP","TOT","USD_CAP","A","2011",46388.500348,
"NLD","GDP","TOT","USD_CAP","A","2012",46457.07366,
